"","X","total_accel_belt","var_total_accel_belt","accel_belt_x","accel_belt_y","accel_belt_z","total_accel_arm","var_accel_arm","accel_arm_x","accel_arm_y","accel_arm_z","total_accel_dumbbell","var_accel_dumbbell","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","total_accel_forearm","var_accel_forearm","accel_forearm_x","accel_forearm_y","accel_forearm_z","classe"
"14483",14483,5,NA,-13,0,47,10,NA,7,97,17,30,NA,-160,187,-159,27,NA,-151,49,-216,"D"
"14484",14484,5,NA,-13,3,44,10,NA,15,99,3,28,NA,-122,191,-159,27,NA,-151,49,-216,"D"
"14485",14485,5,NA,-11,2,44,11,NA,26,106,-11,30,NA,-100,191,-201,27,NA,-151,49,-216,"D"
"14486",14486,5,NA,-9,-2,46,12,NA,32,104,-34,31,NA,-137,185,-198,27,NA,-151,49,-216,"D"
"14487",14487,5,NA,-7,-3,48,12,NA,35,103,-55,28,NA,-133,174,-158,28,NA,-165,6,-214,"D"
"14488",14488,5,NA,-9,0,45,13,NA,37,116,-33,31,NA,-129,169,-215,27,NA,-165,-26,-208,"D"
"14489",14489,4,NA,-13,6,38,14,NA,-3,131,-25,27,NA,-141,146,-176,27,NA,-150,-69,-212,"D"
"14490",14490,5,NA,-18,6,40,14,NA,-23,134,-40,29,NA,-138,140,-202,30,NA,-149,-122,-225,"D"
"14491",14491,5,NA,-21,5,44,13,NA,-18,128,-28,29,NA,-145,137,-208,35,NA,-176,-190,-229,"D"
"14492",14492,5,NA,-23,4,39,12,NA,-10,114,-25,29,NA,-152,135,-198,39,NA,-167,-262,-215,"D"
"14493",14493,5,NA,-24,1,39,11,NA,-3,106,-23,29,NA,-155,147,-190,37,NA,-144,-265,-203,"D"
"14494",14494,4,NA,-16,1,40,11,NA,5,101,-33,31,NA,-139,182,-199,33,NA,-147,-225,-185,"D"
"14495",14495,4,NA,-15,3,37,16,NA,46,135,74,31,NA,-118,203,-192,32,NA,-132,238,-146,"D"
"14496",14496,4,NA,-14,1,38,15,NA,33,133,55,31,NA,-121,204,-189,31,NA,-152,216,-155,"D"
"14497",14497,4,NA,-13,1,39,16,NA,43,131,66,32,NA,-137,215,-179,31,NA,-152,216,-155,"D"
"14498",14498,4,NA,-14,3,38,13,NA,35,125,20,32,NA,-126,220,-180,31,NA,-152,216,-155,"D"
"14499",14499,4,NA,-19,4,36,14,NA,70,91,-81,30,NA,-124,199,-181,33,NA,-192,161,-212,"D"
"14500",14500,4,NA,-12,0,42,14,NA,79,90,-73,30,NA,-126,196,-181,34,NA,-202,142,-223,"D"
"14501",14501,5,NA,-6,-1,46,18,NA,62,93,-138,30,NA,-128,201,-170,33,NA,-201,125,-219,"D"
"14502",14502,5,NA,-4,0,46,19,NA,95,50,-154,29,NA,-144,177,-170,28,NA,-155,101,-207,"D"
"14503",14503,5,NA,-14,3,45,32,NA,117,30,-285,30,NA,-125,168,-202,33,NA,-174,-80,-263,"D"
"14504",14504,5,NA,-18,3,45,35,NA,133,14,-312,29,NA,-139,166,-177,35,NA,-125,-184,-256,"D"
"14505",14505,5,NA,-25,5,38,39,NA,143,-12,-359,29,NA,-134,189,-172,41,NA,-95,-322,-217,"D"
"14506",14506,5,NA,-25,2,40,40,NA,150,2,-361,29,NA,-117,168,-192,38,NA,-90,-299,-194,"D"
"14507",14507,5,NA,-15,-2,44,36,NA,155,22,-313,27,NA,-151,135,-175,28,NA,-124,-150,-200,"D"
"14508",14508,5,NA,-15,1,42,35,NA,151,33,-307,29,NA,-142,136,-209,30,NA,-171,-116,-213,"D"
"14509",14509,4,NA,-14,1,38,34,NA,143,32,-303,31,NA,-148,160,-207,32,NA,-204,-87,-222,"D"
"14510",14510,4,NA,-11,5,37,30,NA,156,27,-250,30,NA,-138,181,-181,30,NA,-191,-36,-219,"D"
"14511",14511,4,NA,-15,0,35,28,NA,137,35,-239,29,NA,-135,181,-169,32,NA,-232,-40,-211,"D"
"14512",14512,4,NA,-14,6,35,22,NA,134,34,-167,27,NA,-134,161,-168,29,NA,-201,10,-199,"D"
"14513",14513,4,NA,-12,0,33,21,NA,109,66,-161,28,NA,-132,161,-183,32,NA,-220,79,-207,"D"
"14514",14514,4,NA,-13,3,38,23,NA,71,85,-193,29,NA,-137,164,-180,31,NA,-214,103,-191,"D"
"14515",14515,4,NA,-14,5,36,17,NA,94,78,-112,29,NA,-138,160,-187,25,NA,-129,132,-160,"D"
"14516",14516,4,NA,-15,3,33,15,NA,107,61,-76,29,NA,-138,151,-192,26,NA,-141,147,-151,"D"
"14517",14517,4,NA,-12,1,38,18,NA,67,118,-107,29,NA,-148,155,-191,40,NA,-251,217,-205,"D"
"14518",14518,4,NA,-11,3,40,19,NA,40,142,-114,29,NA,-140,160,-191,32,NA,-130,229,-170,"D"
"14519",14519,4,NA,-10,5,37,16,NA,67,136,-21,29,NA,-135,164,-191,31,NA,-158,210,-161,"D"
"14520",14520,4,NA,-13,2,38,16,NA,38,147,-43,29,NA,-135,169,-183,34,NA,-155,249,-163,"D"
"14521",14521,4,NA,-4,3,37,15,NA,16,147,23,30,NA,-128,202,-172,40,NA,-109,342,-164,"D"
"14522",14522,4,0.2,-5,3,39,17,75.6995,-20,162,-30,30,1.2741,-123,201,-173,40,14.26961,-92,356,-148,"D"
"14523",14523,4,NA,-7,4,40,17,NA,-7,164,17,29,NA,-130,186,-174,42,NA,-166,343,-147,"D"
"14524",14524,4,NA,-12,0,36,16,NA,10,155,37,30,NA,-135,173,-193,37,NA,-137,311,-130,"D"
"14525",14525,4,NA,-13,2,36,16,NA,9,155,10,31,NA,-138,183,-202,38,NA,-148,317,-132,"D"
"14526",14526,4,NA,-14,1,38,15,NA,11,148,9,31,NA,-128,187,-200,40,NA,-154,335,-142,"D"
"14527",14527,4,NA,-13,0,35,14,NA,6,140,1,30,NA,-131,188,-190,42,NA,-150,350,-149,"D"
"14528",14528,4,NA,-13,1,36,14,NA,0,139,-4,30,NA,-128,184,-195,42,NA,-180,340,-154,"D"
"14529",14529,4,NA,-14,4,35,15,NA,-7,143,23,31,NA,-122,208,-180,39,NA,-156,319,-145,"D"
"14530",14530,4,NA,-13,3,37,15,NA,-11,143,21,30,NA,-126,199,-183,38,NA,-154,308,-148,"D"
"14531",14531,4,NA,-11,5,37,16,NA,-5,149,38,29,NA,-122,181,-187,37,NA,-177,273,-154,"D"
"14532",14532,4,NA,-11,1,36,16,NA,7,144,60,29,NA,-124,178,-188,35,NA,-197,203,-201,"D"
"14533",14533,4,NA,-13,4,37,16,NA,11,147,43,29,NA,-122,181,-184,38,NA,-227,196,-215,"D"
"14534",14534,4,NA,-12,5,36,16,NA,21,149,37,30,NA,-119,189,-186,35,NA,-177,203,-214,"D"
"14535",14535,4,NA,-16,1,40,15,NA,47,134,15,31,NA,-124,207,-186,29,NA,-143,102,-219,"D"
"14536",14536,5,NA,-15,3,42,14,NA,58,102,-66,31,NA,-136,193,-185,24,NA,-88,-102,-196,"D"
"14537",14537,4,NA,-16,1,40,14,NA,57,92,-90,30,NA,-145,184,-180,28,NA,-92,-150,-209,"D"
"14538",14538,4,NA,-15,1,39,15,NA,66,87,-103,30,NA,-155,175,-178,34,NA,-116,-207,-229,"D"
"14539",14539,5,NA,-12,-1,43,17,NA,69,78,-126,29,NA,-140,179,-175,39,NA,-140,-255,-243,"D"
"14540",14540,5,NA,-12,1,48,20,NA,69,83,-163,29,NA,-126,176,-182,40,NA,-131,-267,-254,"D"
"14541",14541,5,NA,-19,2,44,24,NA,104,54,-207,29,NA,-149,167,-182,35,NA,-146,-224,-220,"D"
"14542",14542,5,NA,-21,6,42,27,NA,132,35,-227,29,NA,-148,164,-173,35,NA,-146,-224,-220,"D"
"14543",14543,5,NA,-23,6,42,37,NA,154,-1,-331,29,NA,-127,164,-196,32,NA,-128,-183,-214,"D"
"14544",14544,5,NA,-18,1,44,41,NA,174,-3,-358,30,NA,-148,176,-177,32,NA,-168,-150,-215,"D"
"14545",14545,5,NA,-16,1,43,41,NA,171,-6,-366,27,NA,-135,161,-166,33,NA,-192,-129,-224,"D"
"14546",14546,4,NA,-12,2,41,36,NA,159,24,-314,29,NA,-131,175,-186,27,NA,-148,-75,-204,"D"
"14547",14547,4,NA,-14,2,35,30,NA,163,24,-240,29,NA,-143,153,-186,25,NA,-152,17,-189,"D"
"14548",14548,4,0.2,-14,-1,37,24,77.42,134,44,-184,28,0.8585,-136,165,-179,22,32.89483,-92,134,-148,"D"
"14549",14549,4,NA,-13,0,38,19,NA,103,84,-127,28,NA,-138,155,-186,28,NA,-82,233,-127,"D"
"14550",14550,4,NA,-11,2,38,16,NA,120,90,-47,29,NA,-138,159,-186,33,NA,-133,256,-152,"D"
"14551",14551,4,NA,-7,7,36,16,NA,84,96,-99,29,NA,-139,160,-186,38,NA,-152,300,-154,"D"
"14552",14552,4,NA,-7,7,35,21,NA,35,113,-166,29,NA,-141,160,-189,35,NA,-38,320,-115,"D"
"14553",14553,4,NA,-12,3,36,17,NA,54,116,-114,28,NA,-138,153,-185,32,NA,-62,294,-103,"D"
"14554",14554,5,NA,-12,-1,43,14,NA,81,110,-1,28,NA,-135,153,-184,35,NA,-121,293,-124,"D"
"14555",14555,4,NA,-9,1,42,12,NA,49,102,-40,29,NA,-139,161,-186,41,NA,-128,349,-144,"D"
"14556",14556,4,NA,-6,5,42,17,NA,12,145,-83,29,NA,-139,168,-185,38,NA,-73,350,-100,"D"
"14557",14557,4,NA,-7,5,40,18,NA,4,163,-78,29,NA,-136,172,-182,38,NA,-108,335,-106,"D"
"14558",14558,4,NA,-9,3,39,16,NA,20,151,-19,29,NA,-134,174,-177,39,NA,-102,352,-113,"D"
"14559",14559,4,NA,-12,5,36,20,NA,-12,179,87,30,NA,-136,183,-181,40,NA,-111,358,-113,"D"
"14560",14560,4,NA,-9,1,36,20,NA,-33,182,54,29,NA,-131,187,-177,39,NA,-120,346,-113,"D"
"14561",14561,4,NA,-11,-1,37,19,NA,-21,182,46,29,NA,-128,189,-176,38,NA,-108,340,-113,"D"
"14562",14562,4,NA,-12,-1,38,17,NA,4,158,59,30,NA,-130,191,-178,37,NA,-94,339,-105,"D"
"14563",14563,4,NA,-13,0,37,15,NA,10,142,47,30,NA,-131,183,-183,37,NA,-84,335,-104,"D"
"14564",14564,4,NA,-13,3,39,15,NA,9,151,3,31,NA,-138,184,-196,39,NA,-132,330,-133,"D"
"14565",14565,4,NA,-11,3,38,15,NA,-16,149,-14,31,NA,-134,183,-203,35,NA,-132,267,-171,"D"
"14566",14566,4,NA,-15,8,37,16,NA,0,151,36,31,NA,-126,201,-187,27,NA,-150,97,-194,"D"
"14567",14567,4,NA,-15,6,34,17,NA,11,154,54,31,NA,-126,200,-188,28,NA,-164,62,-209,"D"
"14568",14568,4,0,-13,2,37,17,7.5761,16,155,56,31,1.0868,-125,198,-189,28,24.43812,-167,41,-213,"D"
"14569",14569,4,NA,-11,2,39,16,NA,29,149,37,30,NA,-121,188,-191,32,NA,-217,-3,-224,"D"
"14570",14570,4,NA,-12,-1,39,15,NA,31,144,11,30,NA,-120,201,-179,31,NA,-198,-45,-228,"D"
"14571",14571,4,NA,-10,0,41,14,NA,42,128,-24,31,NA,-124,205,-183,34,NA,-207,-107,-233,"D"
"14572",14572,4,NA,-8,2,38,14,NA,47,119,-46,31,NA,-133,208,-173,35,NA,-192,-131,-247,"D"
"14573",14573,4,NA,-8,4,39,14,NA,54,113,-61,31,NA,-131,213,-170,38,NA,-207,-205,-232,"D"
"14574",14574,4,NA,-7,3,40,15,NA,53,103,-83,30,NA,-124,193,-185,38,NA,-207,-205,-232,"D"
"14575",14575,4,NA,-10,2,39,16,NA,61,91,-110,29,NA,-132,191,-169,38,NA,-207,-205,-232,"D"
"14576",14576,4,NA,-11,0,38,16,NA,68,82,-111,30,NA,-121,196,-178,38,NA,-207,-205,-232,"D"
"14577",14577,4,NA,-20,3,38,22,NA,90,70,-183,29,NA,-121,186,-177,38,NA,-207,-205,-232,"D"
"14578",14578,4,NA,-19,4,38,24,NA,113,53,-195,30,NA,-125,177,-199,36,NA,-182,-204,-223,"D"
"14579",14579,4,NA,-15,2,37,30,NA,138,20,-264,28,NA,-148,167,-166,32,NA,-138,-198,-204,"D"
"14580",14580,4,NA,-11,-1,39,42,NA,161,-15,-379,29,NA,-131,166,-195,32,NA,-138,-198,-204,"D"
"14581",14581,4,NA,-10,3,40,38,NA,151,0,-338,29,NA,-145,171,-180,30,NA,-149,-185,-177,"D"
"14582",14582,4,NA,-12,6,37,36,NA,153,13,-318,30,NA,-141,173,-195,29,NA,-160,-151,-184,"D"
"14583",14583,4,NA,-14,2,36,33,NA,146,26,-288,28,NA,-142,152,-181,28,NA,-187,-50,-200,"D"
"14584",14584,4,NA,-12,3,37,31,NA,159,14,-261,29,NA,-139,146,-197,28,NA,-192,-35,-198,"D"
"14585",14585,4,NA,-12,4,34,30,NA,159,34,-247,29,NA,-139,160,-182,31,NA,-227,0,-207,"D"
"14586",14586,4,NA,-11,6,38,29,NA,139,32,-242,30,NA,-138,171,-192,25,NA,-174,25,-176,"D"
"14587",14587,4,NA,-13,5,35,26,NA,151,27,-209,29,NA,-135,164,-194,27,NA,-203,36,-172,"D"
"14588",14588,4,NA,-12,2,34,22,NA,102,68,-174,29,NA,-139,156,-197,35,NA,-222,183,-183,"D"
"14589",14589,4,NA,-10,-1,37,19,NA,111,72,-131,30,NA,-143,161,-196,36,NA,-229,192,-181,"D"
"14590",14590,4,NA,-13,0,38,17,NA,27,164,-33,30,NA,-134,170,-193,32,NA,-140,242,-139,"D"
"14591",14591,4,NA,-12,2,40,16,NA,47,146,36,30,NA,-136,170,-192,34,NA,-159,254,-141,"D"
"14592",14592,4,NA,-10,1,33,19,NA,-21,172,-65,31,NA,-137,182,-195,36,NA,-120,306,-121,"D"
"14593",14593,4,NA,-11,1,40,18,NA,-27,158,67,30,NA,-133,185,-189,35,NA,-154,281,-125,"D"
"14594",14594,4,NA,-12,1,35,22,NA,-112,177,-26,30,NA,-134,185,-190,36,NA,-113,314,-118,"D"
"14595",14595,4,NA,-13,5,34,21,NA,-85,185,42,31,NA,-137,196,-188,38,NA,-140,325,-114,"D"
"14596",14596,4,NA,-13,6,37,21,NA,-38,168,116,31,NA,-132,201,-187,38,NA,-160,318,-114,"D"
"14597",14597,4,NA,-10,1,35,19,NA,-38,170,56,32,NA,-139,195,-200,38,NA,-166,305,-122,"D"
"14598",14598,4,NA,-13,2,41,17,NA,-20,160,43,31,NA,-134,179,-207,38,NA,-154,318,-115,"D"
"14599",14599,4,NA,-12,4,38,17,NA,-26,156,34,32,NA,-111,211,-202,37,NA,-196,265,-147,"D"
"14600",14600,4,NA,-11,8,36,16,NA,-35,150,29,31,NA,-119,192,-210,36,NA,-178,264,-157,"D"
"14601",14601,4,NA,-10,3,37,17,NA,-43,152,49,32,NA,-127,199,-202,32,NA,-193,177,-170,"D"
"14602",14602,4,NA,-10,0,40,16,NA,-27,149,55,31,NA,-123,197,-201,29,NA,-171,157,-164,"D"
"14603",14603,4,NA,-11,-1,40,16,NA,-22,149,52,31,NA,-117,193,-201,26,NA,-126,156,-165,"D"
"14604",14604,5,NA,-12,-1,44,15,NA,30,139,8,31,NA,-123,208,-187,31,NA,-202,62,-216,"D"
"14605",14605,5,NA,-6,0,47,13,NA,45,122,-15,32,NA,-133,222,-181,30,NA,-194,54,-210,"D"
"14606",14606,5,NA,-4,0,44,14,NA,47,113,-51,30,NA,-125,203,-176,27,NA,-175,37,-193,"D"
"14607",14607,4,NA,-23,4,37,17,NA,66,78,-134,30,NA,-136,190,-173,40,NA,-205,-241,-237,"D"
"14608",14608,5,NA,-20,-3,41,26,NA,77,44,-237,30,NA,-141,182,-177,32,NA,-148,-181,-205,"D"
"14609",14609,5,NA,-15,-1,42,28,NA,108,23,-250,29,NA,-135,175,-174,32,NA,-173,-168,-198,"D"
"14610",14610,5,NA,-13,0,44,31,NA,134,4,-274,30,NA,-133,175,-191,30,NA,-182,-116,-204,"D"
"14611",14611,5,NA,-11,1,43,36,NA,145,-13,-322,31,NA,-127,179,-211,32,NA,-201,-94,-215,"D"
"14612",14612,4,NA,-11,2,40,39,NA,154,-5,-350,30,NA,-132,173,-198,34,NA,-221,-78,-230,"D"
"14613",14613,4,NA,-12,3,39,40,NA,152,-5,-361,28,NA,-143,169,-168,34,NA,-223,-63,-238,"D"
"14614",14614,4,NA,-14,4,37,39,NA,147,-3,-358,28,NA,-134,160,-173,33,NA,-227,-57,-228,"D"
"14615",14615,4,NA,-15,5,41,38,NA,145,8,-346,29,NA,-127,153,-208,32,NA,-218,-52,-217,"D"
"14616",14616,4,NA,-17,4,39,35,NA,147,21,-313,30,NA,-142,163,-203,31,NA,-212,-21,-219,"D"
"14617",14617,4,NA,-15,5,39,32,NA,150,38,-274,30,NA,-141,166,-202,30,NA,-218,-7,-201,"D"
"14618",14618,4,NA,-13,0,38,28,NA,156,36,-228,29,NA,-139,167,-187,26,NA,-183,46,-173,"D"
"14619",14619,4,NA,-12,5,36,26,NA,135,74,-198,29,NA,-136,168,-181,26,NA,-167,93,-172,"D"
"14620",14620,4,NA,-12,3,36,23,NA,143,68,-158,28,NA,-134,163,-181,26,NA,-167,93,-172,"D"
"14621",14621,4,0.2,-14,6,35,19,67.1771,87,90,-143,29,1.1004,-137,166,-188,28,19.39633,-176,135,-169,"D"
"14622",14622,4,NA,-13,2,35,17,NA,113,86,-85,30,NA,-138,169,-193,30,NA,-189,137,-174,"D"
"14623",14623,4,NA,-10,5,39,19,NA,58,118,-132,29,NA,-136,171,-189,32,NA,-151,217,-162,"D"
"14624",14624,4,NA,-12,6,39,15,NA,24,131,-68,30,NA,-137,184,-179,31,NA,-138,231,-138,"D"
"14625",14625,4,NA,-11,2,39,17,NA,17,149,-61,31,NA,-141,187,-188,28,NA,-49,244,-124,"D"
"14626",14626,4,NA,-8,-3,38,14,NA,22,135,10,30,NA,-126,193,-183,36,NA,-67,320,-124,"D"
"14627",14627,4,NA,-11,1,34,14,NA,10,128,34,30,NA,-130,198,-168,37,NA,-101,329,-128,"D"
"14628",14628,4,NA,-13,3,34,15,NA,-16,147,15,30,NA,-126,204,-167,39,NA,-78,357,-126,"D"
"14629",14629,3,NA,-14,3,30,16,NA,-11,155,30,32,NA,-120,208,-195,40,NA,-96,362,-119,"D"
"14630",14630,4,NA,-13,2,32,15,NA,-9,148,25,32,NA,-130,196,-203,41,NA,-106,363,-130,"D"
"14631",14631,4,NA,-13,0,39,15,NA,-10,149,15,30,NA,-112,188,-193,40,NA,-135,349,-129,"D"
"14632",14632,4,NA,-14,3,38,15,NA,-12,146,8,31,NA,-107,198,-203,41,NA,-128,362,-131,"D"
"14633",14633,4,NA,-14,5,37,15,NA,-8,143,13,31,NA,-113,202,-200,43,NA,-121,380,-133,"D"
"14634",14634,4,NA,-13,3,34,14,NA,-8,133,18,32,NA,-117,212,-199,42,NA,-114,379,-127,"D"
"14635",14635,4,NA,-13,3,38,13,NA,-15,130,1,31,NA,-104,215,-189,40,NA,-128,344,-131,"D"
"14636",14636,4,NA,-12,2,37,15,NA,-15,150,16,31,NA,-103,211,-193,40,NA,-143,334,-140,"D"
"14637",14637,4,NA,-11,1,37,16,NA,-11,149,28,30,NA,-103,208,-187,40,NA,-146,330,-142,"D"
"14638",14638,4,NA,-14,2,36,16,NA,-11,151,39,29,NA,-107,200,-174,37,NA,-101,320,-149,"D"
"14639",14639,4,NA,-15,7,38,16,NA,16,153,41,32,NA,-126,230,-163,26,NA,-120,101,-203,"D"
"14640",14640,5,NA,-11,-1,43,16,NA,27,148,25,29,NA,-128,216,-141,24,NA,-115,43,-197,"D"
"14641",14641,5,NA,-5,-2,46,15,NA,31,142,10,30,NA,-120,219,-154,23,NA,-108,32,-197,"D"
"14642",14642,5,NA,-4,-1,44,14,NA,38,133,-5,30,NA,-103,220,-173,23,NA,-126,1,-188,"D"
"14643",14643,4,NA,-4,-1,43,14,NA,52,127,-21,29,NA,-133,202,-158,26,NA,-150,-55,-199,"D"
"14644",14644,4,NA,-8,3,40,14,NA,46,116,-61,29,NA,-124,195,-160,32,NA,-189,-144,-208,"D"
"14645",14645,4,0.1,-24,5,34,16,2.0281,70,47,-137,29,1.0102,-128,182,-179,34,31.1182,-135,-217,-211,"D"
"14646",14646,4,NA,-13,3,41,14,NA,-8,140,3,28,NA,-133,183,-159,31,NA,-120,209,-182,"D"
"14647",14647,4,NA,-13,4,40,14,NA,-10,138,-1,30,NA,-134,182,-188,34,NA,-133,232,-193,"D"
"14648",14648,4,NA,-12,3,37,16,NA,-15,152,8,30,NA,-128,176,-201,34,NA,-147,231,-188,"D"
"14649",14649,4,NA,-12,4,39,16,NA,-14,153,9,30,NA,-125,176,-196,34,NA,-139,235,-188,"D"
"14650",14650,4,NA,-10,5,40,16,NA,-8,151,25,30,NA,-123,183,-187,33,NA,-117,239,-192,"D"
"14651",14651,4,NA,-13,0,38,16,NA,1,152,33,30,NA,-132,194,-175,34,NA,-142,233,-185,"D"
"14652",14652,4,NA,-12,1,37,16,NA,7,156,23,30,NA,-124,205,-176,33,NA,-135,236,-183,"D"
"14653",14653,4,NA,-11,0,38,17,NA,22,158,34,30,NA,-124,204,-175,33,NA,-137,232,-184,"D"
"14654",14654,4,NA,-11,2,37,17,NA,28,160,38,30,NA,-129,203,-171,33,NA,-131,234,-183,"D"
"14655",14655,4,NA,-12,4,39,18,NA,29,164,46,29,NA,-129,197,-165,33,NA,-137,229,-180,"D"
"14656",14656,4,NA,-10,3,38,17,NA,29,165,16,30,NA,-129,191,-190,33,NA,-144,230,-182,"D"
"14657",14657,4,NA,-9,1,39,17,NA,50,157,30,30,NA,-133,179,-189,33,NA,-129,233,-184,"D"
"14658",14658,4,NA,-9,0,39,16,NA,48,143,18,29,NA,-134,180,-169,33,NA,-135,234,-184,"D"
"14659",14659,4,NA,-12,1,38,15,NA,44,138,-2,28,NA,-129,185,-162,33,NA,-135,236,-183,"D"
"14660",14660,4,NA,-16,3,40,15,NA,46,134,-29,29,NA,-126,180,-181,34,NA,-135,240,-182,"D"
"14661",14661,5,NA,-17,0,41,13,NA,66,90,-61,30,NA,-139,182,-180,34,NA,-147,230,-186,"D"
"14662",14662,5,NA,-19,5,42,13,NA,62,69,-91,30,NA,-138,189,-179,33,NA,-137,227,-182,"D"
"14663",14663,5,NA,-17,3,42,14,NA,65,67,-106,29,NA,-127,172,-191,33,NA,-129,229,-180,"D"
"14664",14664,4,NA,-10,0,41,15,NA,59,64,-113,29,NA,-137,163,-193,33,NA,-133,230,-180,"D"
"14665",14665,5,NA,-10,5,43,26,NA,106,15,-232,29,NA,-124,168,-189,33,NA,-141,228,-186,"D"
"14666",14666,4,NA,-6,6,41,36,NA,133,-11,-330,29,NA,-138,168,-177,34,NA,-137,242,-187,"D"
"14667",14667,5,NA,-8,0,44,38,NA,141,-12,-346,29,NA,-141,169,-174,33,NA,-134,235,-184,"D"
"14668",14668,4,NA,-10,-1,41,41,NA,142,0,-381,29,NA,-133,171,-180,32,NA,-136,224,-179,"D"
"14669",14669,5,NA,-28,3,40,36,NA,145,15,-323,28,NA,-140,157,-182,33,NA,-136,233,-182,"D"
"14670",14670,6,NA,-25,1,50,33,NA,142,20,-293,29,NA,-133,171,-180,34,NA,-144,232,-186,"D"
"14671",14671,5,NA,-14,-3,43,30,NA,142,19,-253,28,NA,-134,156,-180,32,NA,-127,229,-178,"D"
"14672",14672,5,NA,-16,1,43,31,NA,125,34,-276,29,NA,-141,153,-191,33,NA,-132,230,-180,"D"
"14673",14673,4,NA,-13,1,41,22,NA,137,43,-166,29,NA,-135,179,-176,33,NA,-139,234,-180,"D"
"14674",14674,4,NA,-6,-3,41,23,NA,82,84,-195,30,NA,-131,188,-178,33,NA,-140,235,-177,"D"
"14675",14675,4,NA,-1,0,41,18,NA,105,71,-116,30,NA,-128,196,-172,33,NA,-140,235,-177,"D"
"14676",14676,4,0.3,-1,2,41,15,81.5067,111,72,-65,30,0.5231,-131,197,-168,33,0.4949,-136,239,-174,"D"
"14677",14677,4,NA,-6,7,39,17,NA,86,105,-102,29,NA,-130,192,-161,33,NA,-124,242,-172,"D"
"14678",14678,5,NA,-18,3,49,17,NA,18,141,-79,29,NA,-131,173,-189,32,NA,-141,214,-174,"D"
"14679",14679,5,NA,-17,-5,48,15,NA,41,127,52,31,NA,-140,191,-186,32,NA,-127,230,-166,"D"
"14680",14680,5,NA,-21,7,43,19,NA,-27,187,-21,31,NA,-137,191,-188,32,NA,-145,220,-177,"D"
"14681",14681,5,NA,-18,4,44,16,NA,-20,148,49,30,NA,-133,180,-187,33,NA,-140,225,-181,"D"
"14682",14682,5,NA,-14,2,45,18,NA,-38,173,15,30,NA,-118,200,-184,33,NA,-124,242,-179,"D"
"14683",14683,5,NA,-14,-1,44,20,NA,-30,186,32,30,NA,-105,214,-170,33,NA,-145,235,-175,"D"
"14684",14684,5,NA,-13,3,47,17,NA,-18,153,50,30,NA,-107,224,-161,33,NA,-130,241,-178,"D"
"14685",14685,5,NA,-17,0,46,19,NA,-5,184,39,31,NA,-121,202,-190,32,NA,-142,221,-177,"D"
"14686",14686,5,NA,-21,2,45,19,NA,-7,176,54,30,NA,-122,189,-192,32,NA,-142,221,-177,"D"
"14687",14687,5,NA,-19,1,46,18,NA,1,163,58,30,NA,-118,202,-181,33,NA,-126,240,-173,"D"
"14688",14688,5,NA,-19,2,45,18,NA,1,167,40,31,NA,-128,217,-164,33,NA,-140,241,-172,"D"
"14689",14689,5,NA,-18,2,47,16,NA,24,148,33,29,NA,-128,197,-154,34,NA,-134,245,-179,"D"
"14690",14690,5,NA,-16,1,46,13,NA,25,129,-2,29,NA,-133,192,-163,34,NA,-134,245,-179,"D"
"14691",14691,5,NA,-19,1,50,16,NA,46,71,-137,30,NA,-121,194,-184,32,NA,-135,231,-172,"D"
"14692",14692,5,NA,-20,1,49,19,NA,66,48,-163,30,NA,-135,187,-177,32,NA,-143,222,-172,"D"
"14693",14693,5,NA,-18,5,45,26,NA,83,35,-235,29,NA,-128,186,-165,31,NA,-125,224,-170,"D"
"14694",14694,5,NA,-17,1,45,31,NA,98,35,-287,29,NA,-129,173,-179,32,NA,-116,228,-178,"D"
"14695",14695,5,0.1,-14,1,45,34,19.7169,112,13,-318,29,0.7669,-140,180,-165,32,0.81129,-139,225,-177,"D"
"14696",14696,5,NA,-15,0,42,40,NA,133,-26,-369,29,NA,-122,163,-198,33,NA,-133,231,-179,"D"
"14697",14697,5,NA,-16,1,43,41,NA,134,-38,-373,28,NA,-136,159,-180,32,NA,-139,224,-177,"D"
"14698",14698,5,NA,-16,3,42,36,NA,130,2,-329,28,NA,-140,160,-169,32,NA,-131,225,-173,"D"
"14699",14699,5,NA,-16,1,44,36,NA,134,0,-328,28,NA,-135,153,-189,33,NA,-133,233,-176,"D"
"14700",14700,5,NA,-15,2,42,35,NA,142,6,-309,29,NA,-143,148,-200,33,NA,-142,232,-176,"D"
"14701",14701,4,NA,-15,4,41,33,NA,150,3,-285,28,NA,-148,144,-183,33,NA,-132,234,-179,"D"
"14702",14702,5,NA,-16,1,47,32,NA,120,34,-291,29,NA,-131,172,-183,33,NA,-142,232,-176,"D"
"14703",14703,5,NA,-15,0,45,26,NA,127,26,-224,28,NA,-133,169,-176,32,NA,-131,227,-172,"D"
"14704",14704,5,NA,-16,2,47,25,NA,135,27,-201,28,NA,-136,163,-180,31,NA,-127,224,-170,"D"
"14705",14705,5,NA,-16,5,43,25,NA,126,46,-206,28,NA,-139,159,-182,32,NA,-130,230,-171,"D"
"14706",14706,5,NA,-15,5,46,22,NA,86,78,-180,29,NA,-143,159,-186,32,NA,-135,228,-171,"D"
